label,schema,short,vaf,identify
Legal Issues:Without raising this issue directly with the family. did you notice any sign that indicates that one of the members of this family may be a victim or a survivor of domestic violence or SBGV? 1:Yes,/Home_visit_version3/Protection/prog10/prog10q3:Yes,Legal.Issues.Without.raising.this.issue.directly.with.the.family..did.you.notice.any.sign.that.indicates.that.one.of.the.members.of.this.family.may.be.a.victim.or.a.survivor.of.domestic.violence.or.SBGV...1.Yes,,
Legal Issues:Without raising this issue directly with the family. did you notice any sign that indicates that one of the members of this family may be a victim or a survivor of domestic violence or SBGV? 1:No,/Home_visit_version3/Protection/prog10/prog10q3:No,Legal.Issues.Without.raising.this.issue.directly.with.the.family..did.you.notice.any.sign.that.indicates.that.one.of.the.members.of.this.family.may.be.a.victim.or.a.survivor.of.domestic.violence.or.SBGV...1.No,,
Explanation of Specific Needs:Any of the family member have a specific needs !:Yes,/Home_visit_version3/Protection/prog11/prog11q1:Yes,Explanation.of.Specific.Needs.Any.of.the.family.member.have.a.specific.needs.!.Yes,,
Explanation of Specific Needs:Any of the family member have a specific needs !:No,/Home_visit_version3/Protection/prog11/prog11q1:No,Explanation.of.Specific.Needs.Any.of.the.family.member.have.a.specific.needs.!.No,,
Specific Needs:Specific Need (observed) ::Child at risk,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a1,Specific.Needs.Specific.Need..observed....Child.at.risk,,
Specific Needs:Specific Need (observed) ::Unaccompanied or separated child,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a2,Specific.Needs.Specific.Need..observed....Unaccompanied.or.separated.child,,
Specific Needs:Specific Need (observed) ::Older person at risk,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a3,Specific.Needs.Specific.Need..observed....Older.person.at.risk,,
Specific Needs:Specific Need (observed) ::Single parent or caregiver,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a4,Specific.Needs.Specific.Need..observed....Single.parent.or.caregiver,,
Specific Needs:Specific Need (observed) ::Disability,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a5,Specific.Needs.Specific.Need..observed....Disability,,
Specific Needs:Specific Need (observed) ::Serious medical condition,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a6,Specific.Needs.Specific.Need..observed....Serious.medical.condition,,
Specific Needs:Specific Need (observed) ::Family unity,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a7,Specific.Needs.Specific.Need..observed....Family.unity,,
Specific Needs:Specific Need (observed) ::Specific legal and physical protection needs,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a8,Specific.Needs.Specific.Need..observed....Specific.legal.and.physical.protection.needs,,
Specific Needs:Specific Need (observed) ::Torture,/Home_visit_version3/Protection/prog11/prog11q2/prog11q3:prog11q3a9,Specific.Needs.Specific.Need..observed....Torture,,
Specific Needs:Child at risk ::Child parent,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a1,Specific.Needs.Child.at.risk...Child.parent,,
Specific Needs:Child at risk ::Child spouse,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a2,Specific.Needs.Child.at.risk...Child.spouse,,
Specific Needs:Child at risk ::Child carer,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a3,Specific.Needs.Child.at.risk...Child.carer,,
Specific Needs:Child at risk ::Teenage pregnancy,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a4,Specific.Needs.Child.at.risk...Teenage.pregnancy,,
Specific Needs:Child at risk ::Child engaged in worst forms of child labor,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a5,Specific.Needs.Child.at.risk...Child.engaged.in.worst.forms.of.child.labor,,
Specific Needs:Child at risk ::Child engaged in other forms of child labor,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a6,Specific.Needs.Child.at.risk...Child.engaged.in.other.forms.of.child.labor,,
Specific Needs:Child at risk ::Child at risk of not attending school,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a7,Specific.Needs.Child.at.risk...Child.at.risk.of.not.attending.school,,
Specific Needs:Child at risk ::Child with special education needs,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a8,Specific.Needs.Child.at.risk...Child.with.special.education.needs,,
Specific Needs:Child at risk ::Child in conflict with the law,/Home_visit_version3/Protection/prog11/prog11q2/prog11q4:prog11q4a9,Specific.Needs.Child.at.risk...Child.in.conflict.with.the.law,,
Specific Needs:Unaccompanied or separated child ::Separated child,/Home_visit_version3/Protection/prog11/prog11q2/prog11q5:prog11q5a1,Specific.Needs.Unaccompanied.or.separated.child...Separated.child,,
Specific Needs:Unaccompanied or separated child ::Unaccompanied child,/Home_visit_version3/Protection/prog11/prog11q2/prog11q5:prog11q5a2,Specific.Needs.Unaccompanied.or.separated.child...Unaccompanied.child,,
Specific Needs:Unaccompanied or separated child ::Child-headed household,/Home_visit_version3/Protection/prog11/prog11q2/prog11q5:prog11q5a3,Specific.Needs.Unaccompanied.or.separated.child...Child..headed.household,,
Specific Needs:Unaccompanied or separated child ::Child in foster care,/Home_visit_version3/Protection/prog11/prog11q2/prog11q5:prog11q5a4,Specific.Needs.Unaccompanied.or.separated.child...Child.in.foster.care,,
Specific Needs:Older person at risk ::Single older person,/Home_visit_version3/Protection/prog11/prog11q2/prog11q6:prog11q6a1,Specific.Needs.Older.person.at.risk...Single.older.person,,
Specific Needs:Older person at risk ::Older person with children,/Home_visit_version3/Protection/prog11/prog11q2/prog11q6:prog11q6a2,Specific.Needs.Older.person.at.risk...Older.person.with.children,,
Specific Needs:Older person at risk ::Older person unable to care for self,/Home_visit_version3/Protection/prog11/prog11q2/prog11q6:prog11q6a3,Specific.Needs.Older.person.at.risk...Older.person.unable.to.care.for.self,,
Specific Needs:Single parent or caregiver ::Single ? parent,/Home_visit_version3/Protection/prog11/prog11q2/prog11q7:prog11q7a1,Specific.Needs.Single.parent.or.caregiver...Single....parent,,
Specific Needs:Single parent or caregiver ::Single ? grandparent,/Home_visit_version3/Protection/prog11/prog11q2/prog11q7:prog11q7a2,Specific.Needs.Single.parent.or.caregiver...Single....grandparent,,
Specific Needs:Single parent or caregiver ::Single ? caregiver,/Home_visit_version3/Protection/prog11/prog11q2/prog11q7:prog11q7a3,Specific.Needs.Single.parent.or.caregiver...Single....caregiver,,
Specific Needs:Disability ::Visual impairment (including blindness),/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a1,Specific.Needs.Disability...Visual.impairment..including.blindness..,,
Specific Needs:Disability ::Hearing impairment (including deafness),/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a2,Specific.Needs.Disability...Hearing.impairment..including.deafness..,,
Specific Needs:Disability ::Physical disability,/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a3,Specific.Needs.Disability...Physical.disability,,
Specific Needs:Disability ::Mental disability,/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a4,Specific.Needs.Disability...Mental.disability,,
Specific Needs:Disability ::Intellectual impairment/disability,/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a6,Specific.Needs.Disability...Intellectual.impairment..disability,,
Specific Needs:Disability ::Speech impairment/disability,/Home_visit_version3/Protection/prog11/prog11q2/prog11q8:prog11q8a5,Specific.Needs.Disability...Speech.impairment..disability,,
Specific Needs:Serious medical condition ::Malnutrition,/Home_visit_version3/Protection/prog11/prog11q2/prog11q9:prog11q9a3,Specific.Needs.Serious.medical.condition...Malnutrition,,
Specific Needs:Serious medical condition ::Difficult pregnancy,/Home_visit_version3/Protection/prog11/prog11q2/prog11q9:prog11q9a4,Specific.Needs.Serious.medical.condition...Difficult.pregnancy,,
Specific Needs:Serious medical condition ::Chronic illness,/Home_visit_version3/Protection/prog11/prog11q2/prog11q9:prog11q9a5,Specific.Needs.Serious.medical.condition...Chronic.illness,,
Specific Needs:Serious medical condition ::Critical medical condition,/Home_visit_version3/Protection/prog11/prog11q2/prog11q9:prog11q9a6,Specific.Needs.Serious.medical.condition...Critical.medical.condition,,
Specific Needs:Serious medical condition ::Other medical condition,/Home_visit_version3/Protection/prog11/prog11q2/prog11q9:prog11q9a7,Specific.Needs.Serious.medical.condition...Other.medical.condition,,
Specific Needs:Family unity ::Tracing required,/Home_visit_version3/Protection/prog11/prog11q2/prog11q10:prog11q10a1,Specific.Needs.Family.unity...Tracing.required,,
Specific Needs:Family unity ::Family reunification required,/Home_visit_version3/Protection/prog11/prog11q2/prog11q10:prog11q10a2,Specific.Needs.Family.unity...Family.reunification.required,,
Specific Needs:Specific legal and physical protection needs ::No legal documentation,/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a1,Specific.Needs.Specific.legal.and.physical.protection.needs...No.legal.documentation,,
Specific Needs:Specific legal and physical protection needs ::Detained/held in country of asylum,/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a2,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained..held.in.country.of.asylum,,
Specific Needs:Specific legal and physical protection needs ::Detained/held in country of origin,/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a3,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained..held.in.country.of.origin,,
Specific Needs:Specific legal and physical protection needs ::Detained/held elsewhere,/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a4,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained..held.elsewhere,,
Specific Needs:Specific legal and physical protection needs ::Marginalized from society or community (including LGBTI),/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a5,Specific.Needs.Specific.legal.and.physical.protection.needs...Marginalized.from.society.or.community..including.LGBTI..,,
Specific Needs:Specific legal and physical protection needs ::Security threat to UNHCR/partner staff or others,/Home_visit_version3/Protection/prog11/prog11q2/prog11q11:prog11q11a6,Specific.Needs.Specific.legal.and.physical.protection.needs...Security.threat.to.UNHCR..partner.staff.or.others,,
Specific Needs:Torture ::Psychological and/or physical impairment due to torture,/Home_visit_version3/Protection/prog11/prog11q2/prog11q12:prog11q12a1,Specific.Needs.Torture...Psychological.and..or.physical.impairment.due.to.torture,,
Specific Needs:Torture ::Witness of violence to other,/Home_visit_version3/Protection/prog11/prog11q2/prog11q12:prog11q12a2,Specific.Needs.Torture...Witness.of.violence.to.other,,
Specific Needs:More explination :,/Home_visit_version3/Protection/prog11/prog11q2/prog11q13,Specific.Needs.More.explaination..,,yes
Referrals:Recommendation for referral::Yes,/Home_visit_version3/Referrals/RFF:Yes,Referrals.Recommendation.for.referral..Yes,,
Referrals:Recommendation for referral::No,/Home_visit_version3/Referrals/RFF:No,Referrals.Recommendation.for.referral..No,,
Referrals:If yes. reason::Unaccompanied/separated child,/Home_visit_version3/Referrals/IYR:IYR1,Referrals.If.yes..reason..Unaccompanied..separated.child,,
Referrals:If yes. reason::Child spouse/early marriage,/Home_visit_version3/Referrals/IYR:IYR2,Referrals.If.yes..reason..Child.spouse..early.marriage,,
Referrals:If yes. reason::Woman at risk/SGBV,/Home_visit_version3/Referrals/IYR:IYR3,Referrals.If.yes..reason..Woman.at.risk..SGBV,,
Referrals:If yes. reason::Family reunification/tracing,/Home_visit_version3/Referrals/IYR:IYR4,Referrals.If.yes..reason..Family.reunification..tracing,,
Referrals:If yes. reason::Child at risk,/Home_visit_version3/Referrals/IYR:IYR13,Referrals.If.yes..reason..Child.at.risk,,
Referrals:If yes. reason::Elderly at risk,/Home_visit_version3/Referrals/IYR:IYR5,Referrals.If.yes..reason..Elderly.at.risk,,
Referrals:If yes. reason::Persons with Disability,/Home_visit_version3/Referrals/IYR:IYR6,Referrals.If.yes..reason..Persons.with.Disability,,
Referrals:If yes. reason::Risk of deportation/refoulement,/Home_visit_version3/Referrals/IYR:IYR7,Referrals.If.yes..reason..Risk.of.deportation..refoulement,,
Referrals:If yes. reason::Risk of detention,/Home_visit_version3/Referrals/IYR:IYR8,Referrals.If.yes..reason..Risk.of.detention,,
Referrals:If yes. reason::Problem with GID or police,/Home_visit_version3/Referrals/IYR:IYR9,Referrals.If.yes..reason..Problem.with.GID.or.police,,
Referrals:If yes. reason::Urgent appointment for registration of a new family member (medical/protection reason,/Home_visit_version3/Referrals/IYR:IYR10,Referrals.If.yes..reason..Urgent.appointment.for.registration.of.a.new.family.member..medical..protection.reason,,
Referrals:If yes. reason::Urgent appointment for renewal of a new family member (medical/protection reason),/Home_visit_version3/Referrals/IYR:IYR11,Referrals.If.yes..reason..Urgent.appointment.for.renewal.of.a.new.family.member..medical..protection.reason..,,
Referrals:If yes. reason::Urgent cash assistance (extremely vulnerable family),/Home_visit_version3/Referrals/IYR:IYR12,Referrals.If.yes..reason..Urgent.cash.assistance..extremely.vulnerable.family..,,
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Extremely vulnerable,/Home_visit_version3/Cov/cov1:cov11,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Extremely.vulnerable,,
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::vulnerable,/Home_visit_version3/Cov/cov1:cov12,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..vulnerable,,
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Moderately vulnerable,/Home_visit_version3/Cov/cov1:cov13,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Moderately.vulnerable,,
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Not vulnerable,/Home_visit_version3/Cov/cov1:cov14,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Not.vulnerable,,
