check_label	v4	onlyv4	onlyv3	labelv4	schemav4	labelv3	schemav3	short	vaf	identify
0	yes			Working Family Member:What kind of job?:Professional (medical doctor. teacher. lawyer)	/home_visit_4/Protection/prog5/prog5q22/prog5q8:prog5q8a11	Working Family Member:What kind of job?:Professional (medical doctor. teacher. lawyer)	/Home_visit_version3/Protection/prog5/prog5q22/prog5q8:prog5q8a11	Working.Family.Member.What.kind.of.job...Professional..medical.doctor..teacher..lawyer..		
0	yes			Working Family Member:What kind of job?:Other. specify	/home_visit_4/Protection/prog5/prog5q22/prog5q8:prog5q8a12	Working Family Member:What kind of job?:Other. specify	/Home_visit_version3/Protection/prog5/prog5q22/prog5q8:prog5q8a12	Working.Family.Member.What.kind.of.job...Other..specify		
1			yes			Working Family Member:What kind of job?:NA	/Home_visit_version3/Protection/prog5/prog5q22/prog5q8:prog5q8a13	Working.Family.Member.What.kind.of.job...NA		
0	yes			Working Family Member:IF other please specify :	/home_visit_4/Protection/prog5/prog5q22/prog5q9	Working Family Member:IF other please specify :	/Home_visit_version3/Protection/prog5/prog5q22/prog5q9	Working.Family.Member.IF.other.please.specify..		
0	yes			Working Family Member:If yes. date :	/home_visit_4/Protection/prog5/prog5q22/prog5q17	Working Family Member:If yes. date :	/Home_visit_version3/Protection/prog5/prog5q22/prog5q17	Working.Family.Member.If.yes..date..		
1	yes			Legal Issues:Have you. or any family member. ever been detained by the authorities in Jordan?:Yes	/home_visit_4/Protection/prog10/prog10q3:Yes	Documentation:Have you. or any family member. ever been detained by the authorities in Jordan?:Yes	/Home_visit_version3/Protection/prog5/prog5q15:Yes	Documentation.Have.you..or.any.family.member..ever.been.detained.by.the.authorities.in.Jordan...Yes		
1	yes			Legal Issues:Have you. or any family member. ever been detained by the authorities in Jordan?:No	/home_visit_4/Protection/prog10/prog10q3:No	Documentation:Have you. or any family member. ever been detained by the authorities in Jordan?:No	/Home_visit_version3/Protection/prog5/prog5q15:No	Documentation.Have.you..or.any.family.member..ever.been.detained.by.the.authorities.in.Jordan...No		
0	yes			Legal Issues:Any other legal issues ::Yes	/home_visit_4/Protection/prog10/prog10q1:Yes	Legal Issues:Any other legal issues ::Yes	/Home_visit_version3/Protection/prog10/prog10q1:Yes	Legal.Issues.Any.other.legal.issues...Yes		
0	yes			Legal Issues:Any other legal issues ::No	/home_visit_4/Protection/prog10/prog10q1:No	Legal Issues:Any other legal issues ::No	/Home_visit_version3/Protection/prog10/prog10q1:No	Legal.Issues.Any.other.legal.issues...No		
1			yes			Legal Issues:If yes. please specify:Any other private person	/Home_visit_version3/Protection/prog10/prog10q2:prog10q2a1	Legal.Issues.If.yes..please.specify.Any.other.private.person		
1	yes	yes		Legal Issues:If yes. please specify:At risk of deportation	/home_visit_4/Protection/prog10/prog10q2:prog10q2a1			Legal.Issues..If.yes..please.specify..At.risk.of.deportation		
1	yes	yes		Legal Issues:If yes. please specify:Involved in court cases	/home_visit_4/Protection/prog10/prog10q2:prog10q2a2			Legal.Issues..If.yes..please.specify..Involved.in.court.cases		
0	yes			Legal Issues:If yes. please specify:Issues with employers	/home_visit_4/Protection/prog10/prog10q2:prog10q2a3	Legal Issues:If yes. please specify:Issues with employers	/Home_visit_version3/Protection/prog10/prog10q2:prog10q2a2	Legal.Issues.If.yes..please.specify.Issues.with.employers		
0	yes			Legal Issues:If yes. please specify:Issues with landlord	/home_visit_4/Protection/prog10/prog10q2:prog10q2a4	Legal Issues:If yes. please specify:Issues with landlord	/Home_visit_version3/Protection/prog10/prog10q2:prog10q2a3	Legal.Issues.If.yes..please.specify.Issues.with.landlord		
0	yes			Legal Issues:If yes. please specify:Security personnel	/home_visit_4/Protection/prog10/prog10q2:prog10q2a5	Legal Issues:If yes. please specify:Security personnel	/Home_visit_version3/Protection/prog10/prog10q2:prog10q2a4	Legal.Issues.If.yes..please.specify.Security.personnel		
1			yes			Documentation:If divorced. do you have any documents ::Yes	/Home_visit_version3/Protection/prog5/prog5q16:Yes	Documentation.If.divorced..do.you.have.any.documents...Yes		
1			yes			Documentation:If divorced. do you have any documents ::No	/Home_visit_version3/Protection/prog5/prog5q16:No	Documentation.If.divorced..do.you.have.any.documents...No		
1			yes			Documentation:If divorced. do you have any documents ::NA	/Home_visit_version3/Protection/prog5/prog5q16:NA	Documentation.If.divorced..do.you.have.any.documents...NA		
1			yes			Documentation:If yes. the date:	/Home_visit_version3/Protection/prog5/prog5q30	Documentation.If.yes..the.date.		
1			yes			Documentation & Protection:Did any children experience any harassment (violence/abuse)?:Yes	/Home_visit_version3/Protection/prog5g19:Yes	Documentation.and.Protection.Did.any.children.experience.any.harassment..violence..abuse.....Yes		
1			yes			Documentation & Protection:Did any children experience any harassment (violence/abuse)?:No	/Home_visit_version3/Protection/prog5g19:No	Documentation.and.Protection.Did.any.children.experience.any.harassment..violence..abuse.....No		
1			yes			Child Protection:How many children/adolescents in this family have experienced harassment (violence/abuse) to/from school in Jordan	/Home_visit_version3/Protection/prog6/prog6q1	Child.Protection.How.many.children..adolescents.in.this.family.have.experienced.harassment..violence..abuse..to..from.school.in.Jordan		
1			yes			How many children/adolescents in this family have experienced harassment (violence/abuse) to/from school in Jordan:select Gender ::Male	/Home_visit_version3/Protection/prog6/prog6q111/prog6q2:edug1q5a1	How.many.children..adolescents.in.this.family.have.experienced.harassment..violence..abuse..to..from.school.in.Jordan.select.Gender...Male		
1			yes			How many children/adolescents in this family have experienced harassment (violence/abuse) to/from school in Jordan:select Gender ::Female	/Home_visit_version3/Protection/prog6/prog6q111/prog6q2:edug1q5a2	How.many.children..adolescents.in.this.family.have.experienced.harassment..violence..abuse..to..from.school.in.Jordan.select.Gender...Female		
1			yes			How many children/adolescents in this family have experienced harassment (violence/abuse) to/from school in Jordan:select Age ::6-11 years	/Home_visit_version3/Protection/prog6/prog6q111/prog6q3:prog6q3a1	How.many.children..adolescents.in.this.family.have.experienced.harassment..violence..abuse..to..from.school.in.Jordan.select.Age...6..11.years		
1			yes			How many children/adolescents in this family have experienced harassment (violence/abuse) to/from school in Jordan:select Age ::12-17 years	/Home_visit_version3/Protection/prog6/prog6q111/prog6q3:prog6q3a2	How.many.children..adolescents.in.this.family.have.experienced.harassment..violence..abuse..to..from.school.in.Jordan.select.Age...12..17.years		
1			yes			Child Protection:How many children/adolescents have experienced physical abuse in schools from teacher &/or school staff in Jordan :	/Home_visit_version3/Protection/prog6/prog6q4	Child.Protection.How.many.children..adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and..or.school.staff.in.Jordan..		
1			yes			How many children/adolescents have experienced physical abuse in schools from teacher &/or school staff in Jordan ::select Gender ::Male	/Home_visit_version3/Protection/prog6/prog6aq5/prog6aq6:edug1q5a1	How.many.children..adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and..or.school.staff.in.Jordan...select.Gender...Male		
1			yes			How many children/adolescents have experienced physical abuse in schools from teacher &/or school staff in Jordan ::select Gender ::Female	/Home_visit_version3/Protection/prog6/prog6aq5/prog6aq6:edug1q5a2	How.many.children..adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and..or.school.staff.in.Jordan...select.Gender...Female		
1			yes			How many children/adolescents have experienced physical abuse in schools from teacher &/or school staff in Jordan ::select Age ::6-11 years	/Home_visit_version3/Protection/prog6/prog6aq5/prog6aq7:prog6q3a1	How.many.children..adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and..or.school.staff.in.Jordan...select.Age...6..11.years		
1			yes			How many children/adolescents have experienced physical abuse in schools from teacher &/or school staff in Jordan ::select Age ::12-17 years	/Home_visit_version3/Protection/prog6/prog6aq5/prog6aq7:prog6q3a2	How.many.children..adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and..or.school.staff.in.Jordan...select.Age...12..17.years		
1			yes			Child Protection:How many children/adolescents have experienced physical abuse from other students in Jordan :	/Home_visit_version3/Protection/prog6/prog6q8	Child.Protection.How.many.children..adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan..		
1			yes			How many children/adolescents have experienced physical abuse from other students in Jordan ::select Gender ::Male	/Home_visit_version3/Protection/prog6/prog6q9/prog6q10:edug1q5a1	How.many.children..adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Gender...Male		
1			yes			How many children/adolescents have experienced physical abuse from other students in Jordan ::select Gender ::Female	/Home_visit_version3/Protection/prog6/prog6q9/prog6q10:edug1q5a2	How.many.children..adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Gender...Female		
1			yes			How many children/adolescents have experienced physical abuse from other students in Jordan ::select Age ::6-11 years	/Home_visit_version3/Protection/prog6/prog6q9/prog6q111:prog6q3a1	How.many.children..adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Age...6..11.years		
1			yes			How many children/adolescents have experienced physical abuse from other students in Jordan ::select Age ::12-17 years	/Home_visit_version3/Protection/prog6/prog6q9/prog6q111:prog6q3a2	How.many.children..adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Age...12..17.years		
1			yes			Child Labor:How many children work/are employed outside their home :	/Home_visit_version3/Protection/prog8/prog8q1	Child.Labor.How.many.children.work..are.employed.outside.their.home..		
1			yes			How many children work/are employed outside their home ::select Gender ::Male	/Home_visit_version3/Protection/prog8/prog8q2/prog8q3:edug1q5a1	How.many.children.work..are.employed.outside.their.home...select.Gender...Male		
1			yes			How many children work/are employed outside their home ::select Gender ::Female	/Home_visit_version3/Protection/prog8/prog8q2/prog8q3:edug1q5a2	How.many.children.work..are.employed.outside.their.home...select.Gender...Female		
1			yes			How many children work/are employed outside their home ::select Age ::6-11 years	/Home_visit_version3/Protection/prog8/prog8q2/prog8q4:prog6q3a1	How.many.children.work..are.employed.outside.their.home...select.Age...6..11.years		
1			yes			How many children work/are employed outside their home ::select Age ::12-17 years	/Home_visit_version3/Protection/prog8/prog8q2/prog8q4:prog6q3a2	How.many.children.work..are.employed.outside.their.home...select.Age...12..17.years		
1			yes			How many children work/are employed outside their home ::How many hours do these children work :	/Home_visit_version3/Protection/prog8/prog8q2/prog8q5	How.many.children.work..are.employed.outside.their.home...How.many.hours.do.these.children.work..		
1			yes			Child Labor:What kind of payment do they receive for their work ::Monetary:	/Home_visit_version3/Protection/prog8/prog8q7:prog8q7a1	Child.Labor.What.kind.of.payment.do.they.receive.for.their.work...Monetary.		
1			yes			Child Labor:What kind of payment do they receive for their work ::In-kind	/Home_visit_version3/Protection/prog8/prog8q7:prog8q7a2	Child.Labor.What.kind.of.payment.do.they.receive.for.their.work...In..kind		
1			yes			Child Labor:how much in JD :	/Home_visit_version3/Protection/prog8/prog8q8	Child.Labor.how.much.in.JD..		
1			yes			Child Labor:In-kind. please specify	/Home_visit_version3/Protection/prog8/prog8q9	Child.Labor.In..kind..please.specify		
1			yes			Child Labor:Do they experience abusive treatment at work?:Yes	/Home_visit_version3/Protection/prog8/prog8q10:Yes	Child.Labor.Do.they.experience.abusive.treatment.at.work...Yes		
1			yes			Child Labor:Do they experience abusive treatment at work?:No	/Home_visit_version3/Protection/prog8/prog8q10:No	Child.Labor.Do.they.experience.abusive.treatment.at.work...No		
1			yes			Early Marriage:Are there any girls under the age of 15 married ::Yes	/Home_visit_version3/Protection/prog9/prog9q1:Yes	Early.Marriage.Are.there.any.girls.under.the.age.of.15.married...Yes		
1			yes			Early Marriage:Are there any girls under the age of 15 married ::No	/Home_visit_version3/Protection/prog9/prog9q1:No	Early.Marriage.Are.there.any.girls.under.the.age.of.15.married...No		
1			yes			Early Marriage:Are there any girls under the age of 15 married	/Home_visit_version3/Protection/prog9/prog9q2	Early.Marriage.Are.there.any.girls.under.the.age.of.15.married		
1			yes			Early Marriage:When did the marriage occur?	/Home_visit_version3/Protection/prog9/prog9q3	Early.Marriage.When.did.the.marriage.occur..		
1			yes			Early Marriage:where did the marriage occur?	/Home_visit_version3/Protection/prog9/prog9q4	Early.Marriage.where.did.the.marriage.occur..		
1			yes			Early Marriage:Documents Available from::Sheikh from Syria	/Home_visit_version3/Protection/prog9/prog9q5:prog9q5a1	Early.Marriage.Documents.Available.from..Sheikh.from.Syria		
1			yes			Early Marriage:Documents Available from::Valid certificate from Jordan	/Home_visit_version3/Protection/prog9/prog9q5:prog9q5a2	Early.Marriage.Documents.Available.from..Valid.certificate.from.Jordan		yes
1			yes			Early Marriage:Documents Available from::Valid certificate from Syria	/Home_visit_version3/Protection/prog9/prog9q5:prog9q5a3	Early.Marriage.Documents.Available.from..Valid.certificate.from.Syria		yes
1			yes			Early Marriage:Documents Available from::Valid certificate from a third country	/Home_visit_version3/Protection/prog9/prog9q5:prog9q5a4	Early.Marriage.Documents.Available.from..Valid.certificate.from.a.third.country		yes
1			yes			Early Marriage:Documents Available from::Religious court in Jordan	/Home_visit_version3/Protection/prog9/prog9q5:prog9q5a5	Early.Marriage.Documents.Available.from..Religious.court.in.Jordan		yes
1			yes			Early Marriage:Are there any girls between the age 16-18 married?:Yes	/Home_visit_version3/Protection/prog9/prog9q6:Yes	Early.Marriage.Are.there.any.girls.between.the.age.16..18.married...Yes		
1			yes			Early Marriage:Are there any girls between the age 16-18 married?:No	/Home_visit_version3/Protection/prog9/prog9q6:No	Early.Marriage.Are.there.any.girls.between.the.age.16..18.married...No		
1			yes			Early Marriage:If so. how many	/Home_visit_version3/Protection/prog9/prog9q7	Early.Marriage.If.so..how.many		
1			yes			Early Marriage:When did the marriage occur?	/Home_visit_version3/Protection/prog9/prog9q8	Early.Marriage.When.did.the.marriage.occur..		
1			yes			Early Marriage:where did the marriage occur?	/Home_visit_version3/Protection/prog9/prog9q9	Early.Marriage.where.did.the.marriage.occur..		
1			yes			Early Marriage:Documents Available from::Sheikh from Syria	/Home_visit_version3/Protection/prog9/prog9q10:prog9q5a1	Early.Marriage.Documents.Available.from..Sheikh.from.Syria		
1			yes			Early Marriage:Documents Available from::Valid certificate from Jordan	/Home_visit_version3/Protection/prog9/prog9q10:prog9q5a2	Early.Marriage.Documents.Available.from..Valid.certificate.from.Jordan		
1			yes			Early Marriage:Documents Available from::Valid certificate from Syria	/Home_visit_version3/Protection/prog9/prog9q10:prog9q5a3	Early.Marriage.Documents.Available.from..Valid.certificate.from.Syria		
1			yes			Early Marriage:Documents Available from::Valid certificate from a third country	/Home_visit_version3/Protection/prog9/prog9q10:prog9q5a4	Early.Marriage.Documents.Available.from..Valid.certificate.from.a.third.country		
